doctor_id,name,clinic_id,appointment_duration_in_minutes
D000005128,Dr. Priya Sim,1486,30
D000005129,Dr. Robert Lim,1486,15
D000005130,Dr. Ming Nair,1486,15
D000005131,Dr. Robert Teo,1486,15
D000005132,Dr. Yan Hassan,1487,15
D000005133,Dr. Amanda Kumar,1487,15
D000005134,Dr. Andrew Yap,1488,15
D000005135,Dr. Emily Goh,1488,20
D000005136,Dr. Hui Wong,1488,15
D000005137,Dr. Rajesh Chng,1489,20
D000005138,Dr. Ong Wong,1489,15
D000005139,Dr. Linda Krishnan,1489,20
D000005140,Dr. Lee Tay,1489,20
D000005141,Dr. Mary Yeo,1489,15
D000005142,Dr. Lim Ang,1490,15
D000005143,Dr. Goh Goh,1490,15
D000005144,Dr. Hui Wong,1490,15
D000005145,Dr. Kumar Rahman,1490,15
D000005146,Dr. Daniel Chong,1490,15
D000005147,Dr. Lee Lee,1491,15
D000005148,Dr. Li Goh,1491,30
D000005149,Dr. James Lim,1491,15
D000005150,Dr. David Hassan,1492,15
D000005151,Dr. Ming Nair,1492,15
D000005152,Dr. John Chng,1492,15
D000005153,Dr. Tan Ali,1492,15
D000005154,Dr. Marcus Ang,1493,15
D000005155,Dr. Lee Rahman,1493,15
D000005156,Dr. Jun Teo,1493,15
D000005157,Dr. Mary Ali,1494,15
D000005158,Dr. Sarah Ong,1494,30
D000005159,Dr. Ng Rahman,1494,30
D000005160,Dr. Ng Krishnan,1494,30
D000005161,Dr. Emily Goh,1494,15
D000005162,Dr. James Goh,1495,15
D000005163,Dr. Kumar Low,1495,15
D000005164,Dr. Rachel Krishnan,1495,15
D000005165,Dr. Rui Krishnan,1495,15
D000005166,Dr. Teo Nair,1496,30
D000005167,Dr. Goh Chong,1496,20
D000005168,Dr. Amanda Ng,1497,20
D000005169,Dr. Jennifer Sim,1497,30
D000005170,Dr. David Chua,1497,30
D000005171,Dr. Teo Tan,1497,20
D000005172,Dr. Yan Ali,1498,30
D000005173,Dr. Lim Wong,1498,30
D000005174,Dr. Nicole Teo,1499,15
D000005175,Dr. James Ho,1499,15
D000005176,Dr. Linda Goh,1500,15
D000005177,Dr. Wei Ang,1500,15
D000005178,Dr. Andrew Lim,1500,15
D000005179,Dr. Wei Yeo,1501,15
D000005180,Dr. Rachel Soh,1501,15
D000005181,Dr. Sarah Ang,1501,15
D000005182,Dr. Hui Krishnan,1501,20
D000005183,Dr. Jessica Soh,1501,15
D000005184,Dr. Ong Yap,1502,30
D000005185,Dr. Rajesh Krishnan,1502,15
D000005186,Dr. Ng Ng,1502,15
D000005187,Dr. John Koh,1503,15
D000005188,Dr. Andrew Chua,1503,15
D000005189,Dr. Goh Low,1503,15
D000005190,Dr. Rachel Chng,1503,15
D000005191,Dr. Wei Singh,1503,20
D000005192,Dr. Rui Wong,1504,15
D000005193,Dr. Tan Tay,1504,15
D000005194,Dr. Nicole Sim,1505,30
D000005195,Dr. Kevin Chen,1505,15
D000005196,Dr. Michelle Ali,1505,15
D000005197,Dr. Ng Ng,1505,15
D000005198,Dr. Kevin Chng,1506,15
D000005199,Dr. Linda Ong,1506,20
D000005200,Dr. Ong Tan,1507,15
D000005201,Dr. Marcus Ali,1507,30
D000005202,Dr. Mary Lim,1508,15
D000005203,Dr. Tan Chen,1508,20
D000005204,Dr. Lim Ang,1508,15
D000005205,Dr. Wei Ho,1508,15
D000005206,Dr. Benjamin Soh,1509,15
D000005207,Dr. Xin Soh,1509,15
D000005208,Dr. Jennifer Soh,1509,30
D000005209,Dr. Priya Chua,1509,15
D000005210,Dr. Jennifer Krishnan,1510,15
D000005211,Dr. Grace Lim,1510,15
D000005212,Dr. Li Ho,1510,15
D000005213,Dr. Andrew Kumar,1511,15
D000005214,Dr. Rui Low,1511,20
D000005215,Dr. Wei Chen,1511,20
D000005216,Dr. Wong Koh,1512,15
D000005217,Dr. Ming Yeo,1512,15
D000005218,Dr. Rachel Ong,1512,15
D000005219,Dr. Amanda Wong,1513,15
D000005220,Dr. Amanda Chen,1513,15
D000005221,Dr. Robert Teo,1513,15
D000005222,Dr. Jessica Wong,1514,15
D000005223,Dr. Nicole Wong,1514,15
D000005224,Dr. Jennifer Chong,1515,15
D000005225,Dr. Yan Ali,1515,15
D000005226,Dr. Jun Nair,1515,15
D000005227,Dr. James Krishnan,1515,20
D000005228,Dr. Daniel Chua,1516,15
D000005229,Dr. Daniel Singh,1516,15
D000005230,Dr. Kevin Yap,1516,15
D000005231,Dr. Daniel Tan,1516,15
D000005232,Dr. Robert Sim,1517,15
D000005233,Dr. Andrew Lee,1517,15
D000005234,Dr. Ming Tay,1517,15
D000005235,Dr. Mary Chen,1518,15
D000005236,Dr. Andrew Lee,1518,15
D000005237,Dr. Sarah Soh,1519,15
D000005238,Dr. Nicole Rahman,1519,15
D000005239,Dr. Teo Chua,1520,20
D000005240,Dr. Andrew Chua,1520,20
D000005241,Dr. Robert Ho,1521,15
D000005242,Dr. Daniel Yeo,1521,30
D000005243,Dr. Benjamin Krishnan,1521,15
D000005244,Dr. Tan Krishnan,1522,30
D000005245,Dr. Wei Koh,1522,15
D000005246,Dr. Daniel Low,1522,15
D000005247,Dr. Linda Wong,1522,15
D000005248,Dr. Jennifer Ong,1522,15
D000005249,Dr. Steven Ong,1523,20
D000005250,Dr. Michael Yeo,1523,20
D000005251,Dr. Jun Tay,1523,20
D000005252,Dr. Jing Chua,1524,15
D000005253,Dr. Priya Tan,1524,30
D000005254,Dr. Jessica Singh,1524,15
D000005255,Dr. Wei Tan,1524,15
D000005256,Dr. Wei Hassan,1525,15
D000005257,Dr. Kumar Yeo,1525,20
D000005258,Dr. Amanda Ong,1525,15
D000005259,Dr. James Ho,1525,15
D000005260,Dr. Li Tan,1525,15
D000005261,Dr. Jennifer Yeo,1526,20
D000005262,Dr. Linda Nair,1526,15
D000005263,Dr. Daniel Lim,1527,15
D000005264,Dr. Xin Chng,1527,15
D000005265,Dr. Sarah Ang,1527,15
D000005266,Dr. Michael Chong,1527,15
D000005267,Dr. Michelle Krishnan,1527,30
D000005268,Dr. Tan Chong,1528,20
D000005269,Dr. Robert Koh,1528,15
D000005270,Dr. Marcus Rahman,1528,15
D000005271,Dr. Jennifer Low,1529,15
D000005272,Dr. Ng Chua,1529,15
D000005273,Dr. Wei Ng,1529,15
D000005274,Dr. James Chong,1530,30
D000005275,Dr. James Lee,1530,15
D000005276,Dr. Emily Low,1531,20
D000005277,Dr. Sarah Hassan,1531,30
D000005278,Dr. Sarah Kumar,1531,15
D000005279,Dr. Jun Ng,1531,15
D000005280,Dr. Andrew Lim,1532,15
D000005281,Dr. Jessica Kumar,1532,15
D000005282,Dr. Jun Lim,1532,15
D000005283,Dr. Yan Ho,1532,15
D000005284,Dr. Priya Ang,1533,15
D000005285,Dr. Robert Chong,1533,15
D000005286,Dr. Daniel Sim,1534,20
D000005287,Dr. Linda Tan,1534,20
D000005288,Dr. Nicole Soh,1534,20
D000005289,Dr. Mary Rahman,1534,20
D000005290,Dr. Kevin Hassan,1535,15
D000005291,Dr. Michelle Krishnan,1535,15
D000005292,Dr. Jennifer Hassan,1535,15
D000005293,Dr. Kumar Yeo,1536,15
D000005294,Dr. Wei Ng,1536,20
D000005295,Dr. Robert Ali,1536,15
D000005296,Dr. Ming Lee,1537,15
D000005297,Dr. Li Lee,1537,15
D000005298,Dr. Robert Lee,1537,15
D000005299,Dr. Yan Singh,1537,15
D000005300,Dr. Jennifer Soh,1538,30
D000005301,Dr. Goh Ng,1538,15
D000005302,Dr. Priya Teo,1538,15
D000005303,Dr. Jing Chen,1538,20
D000005304,Dr. Tan Krishnan,1538,15
D000005305,Dr. Lim Ho,1539,20
D000005306,Dr. Mary Ali,1539,15
D000005307,Dr. Nicole Tay,1539,15
D000005308,Dr. Emily Teo,1539,15
D000005309,Dr. Robert Chen,1539,15
D000005310,Dr. Robert Goh,1540,15
D000005311,Dr. Teo Krishnan,1540,20
D000005312,Dr. Hui Soh,1540,30
D000005313,Dr. Benjamin Ang,1540,30
D000005314,Dr. Tan Ang,1540,20
D000005315,Dr. Amanda Yeo,1541,15
D000005316,Dr. Daniel Kumar,1541,15
D000005317,Dr. Tan Goh,1541,20
D000005318,Dr. Chen Sim,1541,20
D000005319,Dr. Yan Koh,1542,20
D000005320,Dr. Chen Low,1542,15
D000005321,Dr. Michael Wong,1542,30
D000005322,Dr. Yan Kumar,1542,15
D000005323,Dr. Benjamin Ong,1543,15
D000005324,Dr. Mary Goh,1543,15
D000005325,Dr. Grace Chng,1544,15
D000005326,Dr. Jun Kumar,1544,15
D000005327,Dr. Michelle Teo,1544,15
D000005328,Dr. Ming Kumar,1544,15
D000005329,Dr. Rui Rahman,1545,15
D000005330,Dr. Benjamin Wong,1545,15
D000005331,Dr. Xin Hassan,1545,15
D000005332,Dr. Hui Tan,1545,15
D000005333,Dr. Jessica Rahman,1545,15
D000005334,Dr. Nicole Kumar,1546,15
D000005335,Dr. Hui Chng,1546,15
D000005336,Dr. Ng Singh,1546,15
D000005337,Dr. Amanda Rahman,1547,15
D000005338,Dr. Michael Kumar,1547,15
D000005339,Dr. Emily Sim,1548,15
D000005340,Dr. Linda Hassan,1548,15
D000005341,Dr. Marcus Lee,1548,20
D000005342,Dr. David Low,1549,15
D000005343,Dr. Michael Chen,1549,15
D000005344,Dr. Xin Krishnan,1549,15
D000005345,Dr. Kevin Chua,1549,15
D000005346,Dr. Grace Hassan,1550,30
D000005347,Dr. Mary Low,1550,20
D000005348,Dr. Lim Lee,1551,20
D000005349,Dr. Kevin Chong,1551,20
D000005350,Dr. Jennifer Wong,1552,15
D000005351,Dr. Ng Chong,1552,15
D000005352,Dr. Sarah Krishnan,1552,15
D000005353,Dr. Wong Kumar,1552,15
D000005354,Dr. Nicole Low,1552,15
D000005355,Dr. Kevin Chng,1553,15
D000005356,Dr. Tan Ho,1553,15
D000005357,Dr. Mary Chua,1553,15
D000005358,Dr. Grace Rahman,1553,30
D000005359,Dr. Michael Krishnan,1554,15
D000005360,Dr. Rachel Chong,1554,15
D000005361,Dr. Yan Singh,1555,15
D000005362,Dr. David Wong,1555,15
D000005363,Dr. Mary Teo,1556,15
D000005364,Dr. Goh Chua,1556,15
D000005365,Dr. Michael Tan,1556,15
D000005366,Dr. Steven Tay,1556,15
D000005367,Dr. Li Rahman,1556,20
D000005368,Dr. Li Krishnan,1557,15
D000005369,Dr. Kevin Yap,1557,15
D000005370,Dr. Rachel Sim,1557,15
D000005371,Dr. Priya Goh,1557,15
D000005372,Dr. Kumar Yap,1558,15
D000005373,Dr. Amanda Yap,1558,15
D000005374,Dr. Robert Tan,1558,15
D000005375,Dr. Grace Kumar,1559,15
D000005376,Dr. Grace Low,1559,20
D000005377,Dr. Yan Singh,1559,20
D000005378,Dr. Lim Chong,1560,15
D000005379,Dr. Kevin Low,1560,20
D000005380,Dr. Hui Yap,1560,15
D000005381,Dr. Rui Ho,1561,15
D000005382,Dr. Yan Tay,1561,20
D000005383,Dr. Jing Tay,1561,15
D000005384,Dr. Kumar Wong,1561,15
D000005385,Dr. Robert Chng,1562,20
D000005386,Dr. Jing Ali,1562,15
D000005387,Dr. Hui Wong,1562,15
D000005388,Dr. Benjamin Soh,1562,20
D000005389,Dr. Michael Ng,1563,15
D000005390,Dr. Goh Yeo,1563,15
D000005391,Dr. Ong Soh,1563,15
D000005392,Dr. Linda Chong,1563,30
D000005393,Dr. Jennifer Hassan,1563,15
D000005394,Dr. Ming Rahman,1564,15
D000005395,Dr. Rachel Tan,1564,30
D000005396,Dr. Rajesh Wong,1564,15
D000005397,Dr. Hui Yap,1564,20
D000005398,Dr. Hui Hassan,1564,15
D000005399,Dr. Hui Lee,1565,15
D000005400,Dr. Lim Goh,1565,15
D000005401,Dr. Lim Goh,1565,20
D000005402,Dr. Steven Yap,1565,15
D000005403,Dr. Amanda Goh,1565,20
D000005404,Dr. David Goh,1566,15
D000005405,Dr. Ng Nair,1566,15
D000005406,Dr. Ng Wong,1567,15
D000005407,Dr. Benjamin Soh,1567,15
D000005408,Dr. Ming Yeo,1568,15
D000005409,Dr. John Ali,1568,15
D000005410,Dr. Hui Koh,1569,15
D000005411,Dr. Emily Chng,1569,15
D000005412,Dr. Michelle Chua,1569,15
D000005413,Dr. John Low,1569,30
D000005414,Dr. Michelle Lee,1569,30
D000005415,Dr. Daniel Wong,1570,15
D000005416,Dr. Grace Lim,1570,15
D000005417,Dr. Li Ng,1570,20
D000005418,Dr. Lee Rahman,1570,30
D000005419,Dr. Robert Tay,1570,15
D000005420,Dr. Michael Yap,1571,15
D000005421,Dr. Wei Krishnan,1571,15
D000005422,Dr. Rui Yap,1571,15
D000005423,Dr. Lim Chua,1571,20
D000005424,Dr. Wong Ho,1572,15
D000005425,Dr. Priya Yap,1572,15
D000005426,Dr. Teo Tan,1572,20
D000005427,Dr. Grace Ong,1572,15
D000005428,Dr. Michelle Ali,1573,20
D000005429,Dr. Rajesh Sim,1573,20
D000005430,Dr. Jessica Chong,1574,20
D000005431,Dr. Li Krishnan,1574,15
D000005432,Dr. Li Teo,1574,15
D000005433,Dr. Daniel Tay,1574,15
D000005434,Dr. Yan Singh,1574,15
D000005435,Dr. Xin Ong,1575,20
D000005436,Dr. Michael Ho,1575,30
D000005437,Dr. Ming Ho,1576,15
D000005438,Dr. Jennifer Lim,1576,15
D000005439,Dr. Steven Tay,1576,15
D000005440,Dr. Sarah Tan,1577,15
D000005441,Dr. Priya Yeo,1577,30
D000005442,Dr. Sarah Ong,1577,15
D000005443,Dr. Linda Ng,1577,15
D000005444,Dr. Jing Kumar,1578,15
D000005445,Dr. Tan Yeo,1578,15
D000005446,Dr. Rajesh Soh,1578,15
D000005447,Dr. Benjamin Low,1578,15
D000005448,Dr. Goh Tay,1578,15
D000005449,Dr. Tan Kumar,1579,15
D000005450,Dr. Chen Ho,1579,15
D000005451,Dr. Steven Soh,1579,15
D000005452,Dr. Goh Ho,1579,15
D000005453,Dr. Grace Ali,1579,20
D000005454,Dr. Grace Low,1580,15
D000005455,Dr. Wong Ang,1580,20
D000005456,Dr. David Ang,1580,20
D000005457,Dr. Chen Lee,1580,15
D000005458,Dr. Kevin Rahman,1581,15
D000005459,Dr. Nicole Ali,1581,15
D000005460,Dr. Priya Yeo,1582,15
D000005461,Dr. Goh Ali,1582,15
D000005462,Dr. David Goh,1582,15
D000005463,Dr. Jessica Ali,1582,15
D000005464,Dr. Kumar Ali,1583,15
D000005465,Dr. Benjamin Krishnan,1583,20
D000005466,Dr. Kumar Rahman,1583,15
D000005467,Dr. Michelle Kumar,1584,15
D000005468,Dr. Michael Ong,1584,15
D000005469,Dr. Steven Wong,1584,15
D000005470,Dr. Teo Lee,1585,15
D000005471,Dr. Andrew Yap,1585,20
D000005472,Dr. Goh Wong,1585,15
D000005473,Dr. Marcus Goh,1585,20
D000005474,Dr. Wei Yap,1586,15
D000005475,Dr. Michael Lee,1586,20
D000005476,Dr. Priya Soh,1587,20
D000005477,Dr. Rajesh Nair,1587,15
D000005478,Dr. Nicole Tan,1587,20
D000005479,Dr. Robert Chen,1587,15
D000005480,Dr. Rachel Chen,1587,15
D000005481,Dr. Michelle Nair,1588,15
D000005482,Dr. Li Chua,1588,30
D000005483,Dr. Linda Ong,1588,15
D000005484,Dr. Andrew Lee,1588,20
D000005485,Dr. Jing Yeo,1588,20
D000005486,Dr. Lim Nair,1589,30
D000005487,Dr. Goh Koh,1589,30
D000005488,Dr. Jessica Ang,1589,15
D000005489,Dr. Rajesh Tay,1589,15
D000005490,Dr. Michelle Tay,1590,15
D000005491,Dr. Yan Low,1590,15
D000005492,Dr. Chen Lee,1590,15
D000005493,Dr. Kumar Chua,1590,15
D000005494,Dr. Jessica Sim,1591,30
D000005495,Dr. Jessica Krishnan,1591,20
D000005496,Dr. James Teo,1591,15
D000005497,Dr. Yan Tan,1591,30
D000005498,Dr. David Singh,1591,30
D000005499,Dr. Priya Wong,1592,20
D000005500,Dr. Wong Ng,1592,15
D000005501,Dr. James Lim,1592,15
D000005502,Dr. Amanda Rahman,1592,15
D000005503,Dr. Teo Tan,1592,15
D000005504,Dr. Jing Ali,1593,20
D000005505,Dr. Ong Ang,1593,15
D000005506,Dr. Rajesh Kumar,1593,15
D000005507,Dr. Andrew Chen,1594,30
D000005508,Dr. Rachel Soh,1594,15
D000005509,Dr. Rachel Tan,1595,30
D000005510,Dr. Sarah Yap,1595,15
D000005511,Dr. Michael Yap,1596,15
D000005512,Dr. Yan Sim,1596,15
D000005513,Dr. James Yeo,1597,15
D000005514,Dr. Wei Ali,1597,15
D000005515,Dr. Jennifer Sim,1597,15
D000005516,Dr. Goh Singh,1597,30
D000005517,Dr. Wong Rahman,1598,15
D000005518,Dr. James Lee,1598,15
D000005519,Dr. Yan Ang,1598,30
D000005520,Dr. Michelle Kumar,1599,15
D000005521,Dr. Ong Chng,1599,15
D000005522,Dr. Wei Sim,1599,20
D000005523,Dr. Jun Koh,1599,20
D000005524,Dr. Michelle Low,1600,30
D000005525,Dr. Rachel Sim,1600,20
D000005526,Dr. Yan Chng,1600,15
D000005527,Dr. Marcus Kumar,1600,30
D000005528,Dr. Grace Soh,1601,15
D000005529,Dr. Priya Kumar,1601,20
D000005530,Dr. Ming Teo,1601,15
D000005531,Dr. Jennifer Lee,1601,20
D000005532,Dr. Yan Tan,1601,20
D000005533,Dr. Rajesh Chua,1602,15
D000005534,Dr. Jing Hassan,1602,20
D000005535,Dr. Li Koh,1602,30
D000005536,Dr. Nicole Lim,1602,15
D000005537,Dr. Wong Sim,1602,20
D000005538,Dr. Marcus Lim,1603,20
D000005539,Dr. Tan Ong,1603,20
D000005540,Dr. Rachel Lee,1604,15
D000005541,Dr. James Rahman,1604,15
D000005542,Dr. Benjamin Teo,1605,15
D000005543,Dr. Jun Ang,1605,30
D000005544,Dr. Jessica Tan,1605,15
D000005545,Dr. Chen Sim,1605,15
D000005546,Dr. Wong Sim,1606,15
D000005547,Dr. Xin Krishnan,1606,15
D000005548,Dr. Emily Lee,1606,20
D000005549,Dr. Lee Ho,1606,15
D000005550,Dr. Daniel Goh,1606,15
D000005551,Dr. Wong Yap,1607,15
D000005552,Dr. Wong Ali,1607,15
D000005553,Dr. Hui Ang,1608,30
D000005554,Dr. Marcus Ng,1608,15
D000005555,Dr. Sarah Krishnan,1608,15
D000005556,Dr. Jing Rahman,1608,15
D000005557,Dr. Wei Krishnan,1609,20
D000005558,Dr. Rajesh Hassan,1609,15
D000005559,Dr. Michelle Yeo,1609,15
D000005560,Dr. Lim Kumar,1610,15
D000005561,Dr. David Koh,1610,20
D000005562,Dr. Tan Rahman,1610,15
D000005563,Dr. Michael Singh,1610,15
D000005564,Dr. Ng Kumar,1611,15
D000005565,Dr. Michael Lim,1611,20
D000005566,Dr. Grace Teo,1612,15
D000005567,Dr. Jun Ali,1612,15
D000005568,Dr. Michael Chong,1613,30
D000005569,Dr. Grace Chong,1613,30
D000005570,Dr. Jun Singh,1614,30
D000005571,Dr. John Lim,1614,20
D000005572,Dr. Lim Soh,1614,15
D000005573,Dr. Jing Chua,1614,20
D000005574,Dr. Wei Ho,1615,15
D000005575,Dr. Marcus Nair,1615,20
D000005576,Dr. Li Lee,1615,30
D000005577,Dr. Ong Ng,1616,15
D000005578,Dr. Xin Koh,1616,15
D000005579,Dr. Linda Chua,1616,15
D000005580,Dr. Rui Chong,1617,15
D000005581,Dr. Hui Chng,1617,15
D000005582,Dr. Jessica Rahman,1617,30
D000005583,Dr. Mary Hassan,1617,15
D000005584,Dr. Wei Lim,1617,20
D000005585,Dr. Mary Rahman,1618,15
D000005586,Dr. James Hassan,1618,15
D000005587,Dr. Ming Nair,1618,30
D000005588,Dr. Nicole Wong,1618,15
D000005589,Dr. Ming Krishnan,1619,15
D000005590,Dr. Rui Ali,1619,15
D000005591,Dr. Michelle Nair,1619,20
D000005592,Dr. Kevin Kumar,1620,15
D000005593,Dr. Jessica Teo,1620,15
D000005594,Dr. Goh Singh,1620,15
D000005595,Dr. Ong Wong,1621,15
D000005596,Dr. Wong Ong,1621,30
D000005597,Dr. Wong Yap,1621,20
D000005598,Dr. Rajesh Lim,1621,20
D000005599,Dr. Jing Goh,1622,15
D000005600,Dr. Jessica Krishnan,1622,20
D000005601,Dr. Jing Krishnan,1622,15
D000005602,Dr. Wong Ng,1622,30
D000005603,Dr. Grace Wong,1623,15
D000005604,Dr. Daniel Rahman,1623,15
D000005605,Dr. Ong Koh,1623,20
D000005606,Dr. Rachel Yeo,1623,20
D000005607,Dr. Yan Ong,1623,15
D000005608,Dr. Priya Yap,1624,15
D000005609,Dr. Wong Yap,1624,15
D000005610,Dr. Rajesh Lim,1625,20
D000005611,Dr. Benjamin Krishnan,1625,15
D000005612,Dr. Lee Yeo,1626,15
D000005613,Dr. Robert Sim,1626,15
D000005614,Dr. Mary Nair,1627,15
D000005615,Dr. Steven Goh,1627,15
D000005616,Dr. Mary Kumar,1627,15
D000005617,Dr. Grace Hassan,1627,15
D000005618,Dr. Lee Ang,1627,15
D000005619,Dr. David Soh,1628,15
D000005620,Dr. Jessica Koh,1628,15
D000005621,Dr. Jing Ang,1628,15
D000005622,Dr. Ng Sim,1628,15
D000005623,Dr. Jing Chng,1628,15
D000005624,Dr. Rui Nair,1629,20
D000005625,Dr. Andrew Ong,1629,15
D000005626,Dr. Michelle Ang,1629,20
D000005627,Dr. Li Ang,1629,15
D000005628,Dr. Amanda Chua,1629,20
D000005629,Dr. Robert Yap,1630,15
D000005630,Dr. Rui Ang,1630,15
D000005631,Dr. Rachel Ang,1630,15
D000005632,Dr. Marcus Chen,1631,15
D000005633,Dr. Lim Yeo,1631,15
D000005634,Dr. Rachel Ong,1631,15
D000005635,Dr. Jing Lim,1631,15
D000005636,Dr. Xin Kumar,1632,15
D000005637,Dr. Rui Ng,1632,15
D000005638,Dr. Wong Soh,1632,30
D000005639,Dr. John Yeo,1633,15
D000005640,Dr. Goh Low,1633,15
D000005641,Dr. Linda Chong,1633,15
D000005642,Dr. Hui Kumar,1633,15
D000005643,Dr. Jun Krishnan,1633,15
D000005644,Dr. Li Ng,1634,15
D000005645,Dr. Michael Wong,1634,15
D000005646,Dr. Robert Low,1635,15
D000005647,Dr. Kevin Teo,1635,15
D000005648,Dr. Chen Goh,1636,15
D000005649,Dr. Yan Ang,1636,15
D000005650,Dr. Teo Chen,1637,30
D000005651,Dr. Steven Chua,1637,15
D000005652,Dr. Ming Ng,1637,20
D000005653,Dr. Nicole Singh,1637,30
D000005654,Dr. Grace Lee,1637,15
D000005655,Dr. Nicole Sim,1638,15
D000005656,Dr. Ong Krishnan,1638,20
D000005657,Dr. Michael Hassan,1638,15
D000005658,Dr. Jun Ong,1639,30
D000005659,Dr. Emily Koh,1639,15
D000005660,Dr. Teo Yap,1639,15
D000005661,Dr. Goh Krishnan,1639,15
D000005662,Dr. Lim Soh,1639,15
D000005663,Dr. Michelle Kumar,1640,15
D000005664,Dr. Michael Singh,1640,15
D000005665,Dr. Xin Ho,1640,15
D000005666,Dr. Daniel Krishnan,1640,20
D000005667,Dr. Benjamin Yeo,1640,15
D000005668,Dr. Wong Ong,1641,15
D000005669,Dr. Daniel Kumar,1641,15
D000005670,Dr. Ong Rahman,1641,15
D000005671,Dr. Li Sim,1641,15
D000005672,Dr. Lim Ng,1642,15
D000005673,Dr. Jing Low,1642,15
D000005674,Dr. Wei Ong,1642,15
D000005675,Dr. Marcus Ali,1643,20
D000005676,Dr. Grace Nair,1643,15
D000005677,Dr. Sarah Kumar,1643,15
D000005678,Dr. Lee Yeo,1643,15
D000005679,Dr. Jennifer Ali,1644,15
D000005680,Dr. Tan Tan,1644,15
D000005681,Dr. Jessica Tan,1644,30
D000005682,Dr. Kumar Krishnan,1644,15
D000005683,Dr. Yan Rahman,1644,30
D000005684,Dr. Michelle Ng,1645,15
D000005685,Dr. Teo Ho,1645,30
D000005686,Dr. Michael Chong,1645,20
D000005687,Dr. Jing Low,1645,20
D000005688,Dr. Kumar Nair,1646,20
D000005689,Dr. Jing Hassan,1646,15
D000005690,Dr. Jennifer Nair,1647,15
D000005691,Dr. Tan Yeo,1647,15
D000005692,Dr. Jennifer Chua,1648,15
D000005693,Dr. Ming Chng,1648,30
D000005694,Dr. Sarah Chng,1648,15
D000005695,Dr. Hui Ng,1648,15
D000005696,Dr. Andrew Low,1649,20
D000005697,Dr. Amanda Low,1649,20
D000005698,Dr. Li Ong,1650,20
D000005699,Dr. Li Chng,1650,15
D000005700,Dr. Xin Wong,1650,15
D000005701,Dr. Daniel Krishnan,1650,15
D000005702,Dr. Li Chng,1651,20
D000005703,Dr. Tan Yeo,1651,30
D000005704,Dr. Ng Ali,1651,20
D000005705,Dr. James Teo,1651,15
D000005706,Dr. Li Teo,1651,20
D000005707,Dr. Ng Wong,1652,20
D000005708,Dr. Kumar Ali,1652,20
D000005709,Dr. Robert Teo,1652,15
D000005710,Dr. Grace Rahman,1652,20
D000005711,Dr. Michael Ang,1653,15
D000005712,Dr. David Singh,1653,15
D000005713,Dr. Wong Ang,1653,20
D000005714,Dr. Nicole Nair,1653,20
D000005715,Dr. Jessica Chen,1654,15
D000005716,Dr. Goh Chen,1654,20
D000005717,Dr. David Ng,1654,15
D000005718,Dr. Ng Tay,1655,20
D000005719,Dr. David Chong,1655,15
D000005720,Dr. James Koh,1656,15
D000005721,Dr. Sarah Yeo,1656,15
D000005722,Dr. Jun Chng,1657,15
D000005723,Dr. Chen Nair,1657,15
D000005724,Dr. Li Goh,1657,15
D000005725,Dr. Grace Chng,1657,30
D000005726,Dr. Ong Chen,1658,20
D000005727,Dr. Nicole Ho,1658,15
D000005728,Dr. Steven Sim,1658,15
D000005729,Dr. Robert Yap,1659,20
D000005730,Dr. David Soh,1659,15
D000005731,Dr. Jennifer Ong,1660,15
D000005732,Dr. Emily Chen,1660,15
D000005733,Dr. Marcus Krishnan,1660,15
D000005734,Dr. Ong Lim,1661,15
D000005735,Dr. Andrew Soh,1661,15
D000005736,Dr. Sarah Krishnan,1661,15
D000005737,Dr. Xin Chen,1661,30
D000005738,Dr. Xin Chua,1662,15
D000005739,Dr. Goh Nair,1662,15
D000005740,Dr. Li Teo,1662,15
D000005741,Dr. Benjamin Ho,1662,15
D000005742,Dr. Robert Yeo,1662,15
D000005743,Dr. Jessica Chen,1663,20
D000005744,Dr. Michelle Rahman,1663,20
D000005745,Dr. Emily Ong,1664,15
D000005746,Dr. Wong Wong,1664,15
D000005747,Dr. Sarah Ali,1665,20
D000005748,Dr. Marcus Lee,1665,15
D000005749,Dr. Emily Chua,1665,20
D000005750,Dr. Mary Wong,1665,30
D000005751,Dr. Grace Krishnan,1666,15
D000005752,Dr. Robert Chng,1666,15
D000005753,Dr. Lee Ang,1667,15
D000005754,Dr. Sarah Chua,1667,20
D000005755,Dr. Wong Kumar,1667,15
D000005756,Dr. Sarah Krishnan,1667,15
D000005757,Dr. Grace Ng,1667,15
D000005758,Dr. Jun Soh,1668,20
D000005759,Dr. Kevin Soh,1668,15
D000005760,Dr. Goh Ang,1668,30
D000005761,Dr. Rachel Tan,1669,30
D000005762,Dr. Jennifer Chong,1669,15
D000005763,Dr. Li Krishnan,1669,15
D000005764,Dr. Robert Teo,1670,30
D000005765,Dr. Jessica Chong,1670,20
D000005766,Dr. Wei Teo,1671,20
D000005767,Dr. Robert Kumar,1671,20
D000005768,Dr. Goh Chua,1672,20
D000005769,Dr. Ng Chen,1672,15
D000005770,Dr. Rui Teo,1672,15
D000005771,Dr. Goh Ng,1672,15
D000005772,Dr. Tan Sim,1673,15
D000005773,Dr. Kumar Koh,1673,20
D000005774,Dr. Jessica Koh,1674,20
D000005775,Dr. Rachel Lee,1674,15
D000005776,Dr. Jessica Kumar,1674,15
